app_id,category,os_type,app_store,developer_type,app_size_mb,install_count,rating,review_count,days_since_release,days_since_last_update,update_frequency,permissions_requested,sensitive_permissions,permission_ratio,network_requests_per_day,external_domains_contacted,encrypted_traffic_ratio,code_obfuscation_detected,anti_debugging_techniques,suspicious_api_calls,background_activity_score,data_collection_intensity,user_interaction_anomalies,developer_history_score,previous_violations,static_analysis_score,dynamic_analysis_score,malware_scan_score,risk_score,risk_category
app_01630,Shopping,iOS,Enterprise,Individual,18.04,181004,4.42,17345,1312,414,16,46,9,0.196,83.92,2,0.945,1,0,9,0.464,0.184,0.718,0.608,0,0.996,0.045,0.739,1.0,High
app_01631,Finance,iOS,Third Party,Unknown,26.43,540740,3.58,41154,1457,470,6,33,6,0.182,277.2,6,0.684,1,0,8,0.377,0.492,0.196,0.35,1,0.368,0.413,0.02,1.0,High
app_01632,Productivity,macOS,Enterprise,Unknown,77.38,927546,3.12,19823,884,601,7,34,7,0.206,43.8,17,0.873,0,0,9,0.83,0.376,0.655,0.381,1,0.992,0.649,0.602,1.0,High
app_01633,Travel,iOS,App Store,Large Corporation,69.05,520368,2.8,25573,2116,567,18,15,1,0.067,22.5,18,0.737,0,0,0,0.493,0.431,0.229,0.923,0,0.567,0.149,0.434,0.467,Medium
app_01634,Productivity,Linux,Microsoft Store,Open Source,7.34,400946,3.64,25296,138,488,15,37,7,0.189,66.36,10,0.949,0,0,7,0.35,0.203,0.965,0.031,0,0.038,0.504,0.401,0.917,High
app_01635,Education,Android,Enterprise,Individual,23.75,452456,3.63,12882,2525,336,8,37,3,0.081,17.29,17,0.716,0,0,0,0.444,0.81,0.664,0.679,0,0.011,0.451,0.377,0.608,High
app_01636,Business,Linux,Third Party,Small Company,11.6,128887,2.39,25562,2065,289,12,38,3,0.079,2095.66,8,0.864,0,0,6,0.377,0.269,0.63,0.85,0,0.543,0.669,0.03,1.0,High
app_01637,Productivity,Android,Microsoft Store,Unknown,12.89,300066,3.26,27014,1842,119,12,5,2,0.4,29.65,11,0.37,1,0,7,0.329,0.95,0.98,0.973,0,0.111,0.386,0.289,1.0,High
app_01638,Social,Android,Enterprise,Large Corporation,18.8,198845,2.36,1850,1911,592,16,36,13,0.361,6238.12,17,0.771,0,0,2,0.583,0.21,0.957,0.913,0,0.659,0.855,0.36,0.115,Low
app_01639,Games,Windows,Google Play,Small Company,8.5,618526,3.72,25795,808,220,10,46,5,0.109,842.04,17,0.472,0,0,8,0.887,0.085,0.574,0.96,0,0.492,0.241,0.279,1.0,High
app_01640,Health,Linux,Third Party,Large Corporation,47.07,553603,4.21,13471,2404,532,13,18,6,0.333,622.69,8,0.914,0,0,9,0.932,0.338,0.329,0.648,0,0.973,0.275,0.786,0.999,High
app_01641,Health,macOS,Third Party,Open Source,7.75,599951,1.03,22305,1622,605,13,42,9,0.214,14.84,5,0.574,0,1,4,0.69,0.341,0.146,0.518,1,0.124,0.753,0.599,1.0,High
app_01642,Entertainment,iOS,App Store,Open Source,39.57,558614,3.92,34726,2510,596,13,19,2,0.105,195.66,18,0.558,1,0,4,0.644,0.603,0.422,0.562,0,0.839,0.304,0.015,1.0,High
app_01643,Finance,iOS,Enterprise,Open Source,380.33,517230,3.53,40239,983,396,11,9,5,0.556,878.64,11,0.433,0,0,0,0.604,0.643,0.295,0.992,0,0.217,0.484,0.323,0.895,High
app_01644,Education,macOS,App Store,Large Corporation,17.99,867146,3.5,46041,21,139,15,33,5,0.152,705.49,7,0.518,1,0,9,0.913,0.448,0.902,0.907,0,0.456,0.738,0.916,0.495,Medium
app_01645,Finance,iOS,Google Play,Individual,38.49,994508,1.49,30451,1614,637,14,31,3,0.097,19.68,9,0.707,0,0,1,0.745,0.127,0.205,0.908,0,0.621,0.456,0.3,0.555,Medium
app_01646,Social,iOS,Third Party,Open Source,34.19,120488,2.02,14857,19,412,17,22,14,0.636,7.45,5,0.962,1,0,0,0.678,0.931,0.69,0.855,0,0.929,0.518,0.737,0.985,High
app_01647,Finance,Android,App Store,Open Source,44.6,149926,3.03,12337,2000,202,8,24,3,0.125,6.73,17,0.405,0,0,0,0.161,0.312,0.285,0.049,0,0.766,0.022,0.113,0.986,High
app_01648,Travel,Linux,Third Party,Unknown,39.32,686111,3.86,17277,2678,118,11,14,11,0.786,3500.25,10,0.86,0,0,9,0.287,0.013,0.932,0.314,0,0.469,0.134,0.662,1.0,High
app_01649,Finance,macOS,Enterprise,Open Source,7.64,772355,3.23,868,148,446,10,6,3,0.5,1555.56,19,0.43,0,0,2,0.595,0.25,0.41,0.831,0,0.719,0.504,0.905,0.467,Medium
app_01650,Entertainment,macOS,Third Party,Large Corporation,19.79,749131,4.83,31431,255,165,11,25,12,0.48,379.31,14,0.504,0,0,4,0.928,0.933,0.311,0.836,0,0.654,0.334,0.516,0.068,Low
app_01651,Shopping,iOS,Third Party,Unknown,17.31,936536,2.93,38877,2601,22,16,43,7,0.163,3244.94,9,0.674,0,0,8,0.613,0.927,0.56,0.07,1,0.133,0.883,0.714,1.0,High
app_01652,Social,Linux,Third Party,Small Company,62.9,196374,3.58,46412,2435,392,9,48,0,0.0,5350.44,9,0.732,1,0,9,0.184,0.598,0.708,0.389,0,0.679,0.611,0.078,1.0,High
app_01653,Entertainment,Windows,Third Party,Unknown,162.23,838174,4.01,30868,1926,6,12,5,2,0.4,133.9,18,0.799,0,0,5,0.026,0.457,0.326,0.987,1,0.826,0.501,0.807,1.0,High
app_01654,Business,Windows,Google Play,Individual,30.89,411548,2.92,13034,1647,204,16,19,10,0.526,5.43,17,0.63,0,0,6,0.848,0.718,0.896,0.083,0,0.714,0.399,0.482,0.515,Medium
app_01655,Business,macOS,Microsoft Store,Individual,20.75,118119,4.18,16011,1024,616,11,37,14,0.378,46.61,17,0.775,0,0,2,0.324,0.743,0.522,0.914,0,0.212,0.165,0.372,0.604,High
app_01656,Business,macOS,Google Play,Small Company,7.02,825962,4.91,15464,919,381,14,39,12,0.308,4.64,7,0.567,0,0,3,0.961,0.822,0.14,0.005,0,0.489,0.732,0.661,0.243,Low
app_01657,Entertainment,Windows,Third Party,Unknown,2.97,233788,4.03,29130,3079,392,19,10,4,0.4,443.17,1,0.353,1,0,5,0.101,0.07,0.768,0.35,1,0.545,0.386,0.073,1.0,High
app_01658,Games,Linux,Enterprise,Individual,3.44,846569,2.46,43266,2371,555,10,40,6,0.15,84.59,15,0.852,1,0,2,0.931,0.799,0.278,0.639,0,0.743,0.859,0.358,1.0,High
app_01659,Shopping,macOS,Google Play,Unknown,35.83,324592,4.22,31517,1595,596,13,8,5,0.625,78.51,8,0.74,0,0,8,0.708,0.597,0.614,0.604,0,0.937,0.479,0.02,1.0,High
app_01660,Business,Windows,Enterprise,Individual,8.36,440498,4.31,46310,1732,598,9,46,0,0.0,72.34,18,0.626,0,0,1,0.356,0.205,0.203,0.601,0,0.397,0.213,0.663,0.449,Medium
app_01661,Education,Linux,Google Play,Open Source,86.85,238105,1.1,47650,382,92,23,45,6,0.133,624.47,1,0.662,0,0,1,0.825,0.422,0.005,0.683,0,0.902,0.569,0.122,0.504,Medium
app_01662,Travel,Linux,Third Party,Unknown,69.83,121206,4.72,22488,648,17,8,7,5,0.714,47.41,9,0.749,0,0,3,0.733,0.293,0.26,0.821,0,0.205,0.003,0.973,1.0,High
app_01663,Education,macOS,Microsoft Store,Large Corporation,5.39,92956,2.79,41290,3631,233,11,16,5,0.312,1.01,19,0.962,0,0,4,0.976,0.399,0.843,0.705,0,0.948,0.23,0.455,0.61,High
app_01664,Productivity,iOS,Google Play,Unknown,23.46,460729,3.87,3258,2192,522,10,32,12,0.375,1324.71,5,0.723,0,0,1,0.532,0.846,0.032,0.333,0,0.652,0.918,0.588,0.789,High
app_01665,Productivity,Linux,Microsoft Store,Individual,51.33,710674,2.47,37717,298,278,11,20,12,0.6,321.0,14,0.859,0,0,2,0.852,0.506,0.983,0.118,0,0.332,0.516,0.633,0.311,Medium
app_01666,Travel,Linux,App Store,Unknown,13.37,515859,1.8,6957,844,616,10,44,5,0.114,727.57,5,0.339,0,0,4,0.528,0.374,0.383,0.967,0,0.687,0.232,0.559,0.823,High
app_01667,Social,Windows,Enterprise,Individual,10.0,191116,1.54,18880,3410,407,18,7,3,0.429,520.01,2,0.575,0,0,4,0.944,0.023,0.794,0.252,0,0.232,0.06,0.992,1.0,High
app_01668,Productivity,macOS,Google Play,Small Company,21.38,65757,4.65,41803,1679,21,14,28,1,0.036,1321.83,11,0.487,0,0,4,0.582,0.894,0.377,0.379,0,0.135,0.306,0.609,0.565,Medium
app_01669,Entertainment,Android,Microsoft Store,Large Corporation,17.84,42946,4.75,8898,1481,316,18,14,5,0.357,908.99,13,0.883,0,0,2,0.234,0.265,0.848,0.929,0,0.928,0.239,0.117,0.556,Medium
app_01670,Finance,Linux,Microsoft Store,Large Corporation,39.41,921972,3.15,25795,940,451,10,38,4,0.105,103.36,1,0.456,1,0,7,0.943,0.113,0.653,0.552,0,0.295,0.776,0.307,1.0,High
app_01671,Productivity,Android,Google Play,Unknown,16.61,170347,2.96,6893,125,617,9,49,14,0.286,31.93,15,0.762,1,0,0,0.556,0.966,0.1,0.541,0,0.89,0.588,0.235,1.0,High
app_01672,Finance,Linux,App Store,Open Source,23.74,27183,4.16,48739,2949,631,4,12,0,0.0,3.06,3,0.643,0,0,1,0.671,0.757,0.5,0.22,0,0.648,0.314,0.276,0.454,Medium
app_01673,Education,iOS,Microsoft Store,Small Company,20.08,279292,3.77,47827,1184,491,18,38,14,0.368,79.28,15,0.643,1,0,6,0.169,0.952,0.316,0.771,0,0.782,0.482,0.926,1.0,High
app_01674,Travel,iOS,Enterprise,Individual,10.59,867661,1.68,39864,1363,19,5,28,3,0.107,737.84,9,0.555,0,0,2,0.626,0.456,0.144,0.169,0,0.463,0.522,0.508,0.429,Medium
app_01675,Education,Android,App Store,Unknown,7.09,227359,4.88,19230,2218,230,9,35,7,0.2,59.99,14,0.899,0,0,5,0.841,0.663,0.448,0.183,0,0.312,0.055,0.482,0.321,Medium
app_01676,Finance,macOS,Third Party,Open Source,11.45,420625,2.87,29062,310,551,13,46,9,0.196,801.22,18,0.697,0,0,0,0.53,0.521,0.107,0.434,0,0.47,0.776,0.161,1.0,High
app_01677,Shopping,macOS,App Store,Small Company,44.95,805695,1.35,31667,247,187,8,35,10,0.286,323.67,12,0.99,0,0,8,0.322,0.743,0.382,0.463,0,0.913,0.25,0.448,0.894,High
app_01678,Business,Windows,Google Play,Large Corporation,14.26,740950,4.64,44674,3225,328,12,32,1,0.031,3.17,1,0.507,0,0,6,0.855,0.593,0.348,0.991,0,0.873,0.911,0.818,0.126,Low
app_01679,Games,Android,App Store,Open Source,62.63,664201,2.1,27151,759,323,13,42,2,0.048,32.79,17,0.761,0,0,6,0.848,0.288,0.243,0.261,0,0.901,0.999,0.817,0.356,Medium
app_01680,Health,macOS,Microsoft Store,Open Source,3.38,104765,1.72,47946,3392,22,15,13,11,0.846,17.6,10,0.455,0,0,9,0.255,0.546,0.86,0.097,0,0.61,0.58,0.218,1.0,High
app_01681,Entertainment,iOS,Third Party,Open Source,30.28,769717,2.25,49522,1619,584,17,11,0,0.0,26.41,4,0.98,0,0,8,0.497,0.758,0.668,0.515,0,0.024,0.777,0.212,1.0,High
app_01682,Travel,Windows,App Store,Unknown,9.09,872089,2.37,25800,1148,430,13,6,4,0.667,282.04,7,0.656,0,0,7,0.386,0.127,0.388,0.834,1,0.643,0.257,0.24,1.0,High
app_01683,Health,Android,Microsoft Store,Open Source,3.31,541781,2.95,36381,3031,272,17,25,6,0.24,132.3,11,0.99,0,0,2,0.373,0.212,0.063,0.19,0,0.52,0.204,0.974,0.577,Medium
app_01684,Health,Windows,Enterprise,Individual,60.97,169152,4.07,38404,1350,190,10,23,3,0.13,727.68,3,0.354,1,1,4,0.358,0.071,0.332,0.821,1,0.04,0.569,0.105,1.0,High
app_01685,Games,Linux,Microsoft Store,Open Source,12.59,140187,1.22,16283,679,160,12,24,6,0.25,739.62,5,0.641,0,0,2,0.088,0.34,0.838,0.613,0,0.504,0.922,0.541,0.377,Medium
app_01686,Business,Windows,Microsoft Store,Large Corporation,9.4,379929,2.42,42945,2216,83,11,42,13,0.31,117.9,15,0.706,0,0,2,0.967,0.162,0.76,0.847,1,0.324,0.27,0.048,1.0,High
app_01687,Productivity,Android,Microsoft Store,Unknown,15.51,534834,2.86,3467,2023,29,12,12,8,0.667,21566.82,14,0.389,0,0,3,0.108,0.97,0.058,0.438,0,0.79,0.121,0.441,1.0,High
app_01688,Health,macOS,App Store,Unknown,6.96,959858,3.75,11084,513,6,13,43,12,0.279,15.53,19,0.917,0,1,3,0.624,0.956,0.701,0.123,0,0.915,0.634,0.147,1.0,High
app_01689,Shopping,Linux,Microsoft Store,Small Company,75.37,139398,4.57,77,189,40,9,7,2,0.286,22.74,14,0.31,0,0,1,0.042,0.853,0.488,0.599,0,0.655,0.731,0.762,0.564,Medium
app_01690,Education,Linux,Google Play,Individual,3.41,954547,4.66,39334,3465,333,11,6,2,0.333,1560.26,15,0.421,0,1,6,0.938,0.224,0.094,0.214,0,0.293,0.095,0.236,1.0,High
app_01691,Games,Android,Third Party,Individual,7.67,901999,4.63,37509,1040,676,20,29,0,0.0,762.78,8,0.972,0,0,0,0.773,0.709,0.58,0.888,1,0.683,0.112,0.096,1.0,High
app_01692,Entertainment,Android,Third Party,Large Corporation,3.94,733179,4.5,3389,3412,79,12,9,4,0.444,35.32,9,0.999,0,0,8,0.049,0.656,0.02,0.194,0,0.886,0.138,0.938,0.956,High
app_01693,Shopping,Windows,Microsoft Store,Small Company,53.81,537189,2.02,27074,1270,45,11,13,1,0.077,1177.42,10,0.867,0,0,5,0.762,0.996,0.781,0.145,0,0.452,0.127,0.788,0.623,High
app_01694,Social,Android,Enterprise,Individual,39.64,845421,2.0,826,2872,89,8,16,11,0.688,161.04,8,0.533,0,0,0,0.238,0.545,0.409,0.542,0,0.498,0.625,0.081,0.787,High
app_01695,Social,Linux,App Store,Unknown,55.81,371634,4.47,35928,71,262,10,22,2,0.091,21.17,5,0.689,0,1,9,0.92,0.929,0.52,0.312,1,0.787,0.587,0.835,1.0,High
app_01696,Games,Android,Google Play,Unknown,7.45,24559,3.93,10090,1178,253,7,45,10,0.222,120.24,5,0.443,0,1,9,0.086,0.842,0.536,0.66,0,0.395,0.884,0.425,1.0,High
app_01697,Finance,macOS,Enterprise,Small Company,9.44,361621,3.3,7571,1700,272,11,30,0,0.0,112.32,19,0.515,1,0,8,0.666,0.035,0.001,0.025,0,0.555,0.006,0.396,1.0,High
app_01698,Games,iOS,Microsoft Store,Large Corporation,22.51,552073,1.52,49298,2871,460,14,23,5,0.217,74.96,12,0.957,1,0,5,0.662,0.945,0.542,0.307,0,0.559,0.605,0.44,0.781,High
app_01699,Travel,Android,Third Party,Large Corporation,53.28,989187,3.73,47436,2678,72,16,8,4,0.5,1135.11,19,0.976,1,0,0,0.595,0.108,0.592,0.232,0,0.801,0.886,0.7,0.689,High
app_01700,Health,Windows,Microsoft Store,Small Company,48.34,326841,4.09,11896,1082,17,14,6,1,0.167,185.01,6,0.358,0,0,2,0.68,0.893,0.191,0.297,0,0.305,0.972,0.963,0.313,Medium
app_01701,Games,Windows,Google Play,Open Source,100.1,77741,3.65,11970,3585,31,8,32,8,0.25,3637.5,2,0.804,0,0,6,0.94,0.564,0.597,0.755,0,0.328,0.768,0.028,1.0,High
app_01702,Health,Windows,Google Play,Large Corporation,17.27,336078,1.35,9470,2127,485,14,47,8,0.17,1066.68,3,0.921,0,1,4,0.769,0.753,0.818,0.308,1,0.024,0.481,0.27,1.0,High
app_01703,Productivity,iOS,Third Party,Individual,37.4,545142,3.27,36521,752,576,13,26,8,0.308,67.5,18,0.673,0,0,0,0.598,0.147,0.404,0.755,0,0.147,0.996,0.734,0.987,High
app_01704,Travel,iOS,Enterprise,Open Source,182.72,127100,1.24,9591,531,721,12,27,12,0.444,43.8,12,0.603,0,1,2,0.039,0.685,0.385,0.764,0,0.384,0.235,0.74,1.0,High
app_01705,Finance,macOS,Google Play,Small Company,4.38,128490,2.7,17436,363,472,8,12,1,0.083,30.59,4,0.403,0,0,7,0.499,0.412,0.359,0.169,1,0.091,0.601,0.96,1.0,High
app_01706,Entertainment,macOS,App Store,Unknown,5.1,862156,2.61,47246,2220,529,7,25,7,0.28,37.17,14,0.982,0,0,0,0.809,0.323,0.991,0.782,0,0.261,0.145,0.39,1.0,High
app_01707,Games,macOS,Microsoft Store,Individual,9.9,927201,2.82,33225,1721,153,11,26,11,0.423,1902.3,19,0.724,0,0,2,0.305,0.474,0.688,0.795,0,0.514,0.692,0.382,0.297,Low
app_01708,Social,Android,Google Play,Unknown,16.67,924143,3.43,27330,188,182,12,31,11,0.355,247.23,5,0.489,0,0,5,0.505,0.092,0.296,0.973,1,0.255,0.167,0.496,1.0,High
app_01709,Productivity,macOS,Google Play,Open Source,11.87,259307,2.5,618,769,522,19,44,6,0.136,14529.24,6,0.357,0,0,4,0.596,0.01,0.209,0.781,0,0.647,0.95,0.171,0.88,High
app_01710,Finance,Android,Google Play,Open Source,104.24,947242,3.12,24039,2700,111,14,20,14,0.7,3.99,15,0.331,1,1,2,0.81,0.06,0.25,0.376,0,0.545,0.478,0.316,1.0,High
app_01711,Productivity,iOS,Microsoft Store,Open Source,26.02,758096,4.99,9214,3025,50,8,8,5,0.625,125.73,14,0.518,0,0,8,0.724,0.479,0.062,0.018,0,0.425,0.045,0.328,0.645,High
app_01712,Business,Android,Enterprise,Open Source,24.15,929015,3.91,32707,2875,550,10,31,1,0.032,207.8,9,0.581,1,0,8,0.847,0.515,0.646,0.129,1,0.322,0.707,0.955,1.0,High
app_01713,Travel,macOS,Third Party,Individual,376.07,266061,1.96,9327,2106,149,18,34,6,0.176,14.25,13,0.638,0,0,2,0.368,0.524,0.162,0.736,0,0.44,0.947,0.891,0.616,High
app_01714,Entertainment,iOS,Google Play,Open Source,36.64,363149,2.33,14226,386,411,8,14,6,0.429,233.82,17,0.405,0,0,1,0.053,0.778,0.128,0.02,0,0.873,0.176,0.342,0.859,High
app_01715,Travel,Android,Enterprise,Unknown,3.73,902175,2.0,34788,3250,675,15,38,1,0.026,22.75,16,0.477,0,0,8,0.56,0.245,0.148,0.227,0,0.504,0.386,0.075,1.0,High
app_01716,Education,Windows,Microsoft Store,Open Source,86.9,70582,3.53,41016,2165,589,16,49,12,0.245,214.17,4,0.97,0,0,7,0.589,0.725,0.356,0.217,0,0.082,0.09,0.167,1.0,High
app_01717,Social,Android,Microsoft Store,Unknown,4.53,441176,1.95,7892,1870,151,10,26,8,0.308,180.06,9,0.927,1,0,0,0.49,0.615,0.829,0.658,0,0.418,0.05,0.924,1.0,High
app_01718,Education,Android,Third Party,Large Corporation,23.56,300124,1.43,1590,3227,494,10,33,8,0.242,28.66,14,0.682,0,0,4,0.028,0.15,0.512,0.574,0,0.756,0.373,0.921,0.594,Medium
app_01719,Shopping,iOS,Enterprise,Individual,14.32,678515,4.42,32658,546,45,8,42,10,0.238,190.44,6,0.502,0,0,9,0.752,0.323,0.253,0.161,0,0.093,0.786,0.471,0.717,High
app_01720,Health,iOS,Microsoft Store,Open Source,19.49,847312,1.03,43687,1504,305,14,8,4,0.5,2187.97,12,0.509,0,1,2,0.166,0.261,0.658,0.945,0,0.026,0.651,0.945,0.958,High
app_01721,Games,Windows,Third Party,Individual,16.64,900626,2.17,48955,708,125,13,43,10,0.233,170.81,9,0.499,0,0,4,0.345,0.765,0.628,0.004,0,0.29,0.218,0.252,1.0,High
app_01722,Travel,iOS,App Store,Individual,19.66,225465,1.66,7840,2611,476,17,12,9,0.75,599.71,10,0.602,0,0,5,0.683,0.797,0.047,0.987,0,0.321,0.151,0.393,0.797,High
app_01723,Shopping,Android,Enterprise,Small Company,4.37,663352,4.49,27233,3597,425,9,46,13,0.283,12.9,18,0.977,0,0,8,0.454,0.402,0.903,0.472,0,0.64,0.376,0.537,0.576,Medium
app_01724,Travel,macOS,Google Play,Unknown,14.42,842203,3.11,30699,2128,209,17,44,0,0.0,140.3,5,0.849,0,0,9,0.607,0.252,0.634,0.317,0,0.249,0.418,0.162,1.0,High
app_01725,Productivity,macOS,Enterprise,Open Source,9.99,183565,3.99,7995,116,174,14,9,5,0.556,574.37,15,0.612,0,0,7,0.683,0.62,0.99,0.061,0,0.561,0.359,0.097,1.0,High
app_01726,Social,Android,Microsoft Store,Individual,59.2,519089,1.38,34981,2777,193,14,39,14,0.359,13.47,9,0.435,0,0,1,0.848,0.055,0.467,0.475,0,0.198,0.871,0.965,0.636,High
app_01727,Education,Android,Third Party,Individual,27.91,504519,4.26,41571,2065,545,9,10,4,0.4,18.48,18,0.305,0,0,3,0.196,0.243,0.675,0.408,0,0.821,0.655,0.462,0.845,High
app_01728,Shopping,Linux,Third Party,Unknown,33.04,850061,2.92,3222,917,570,9,49,4,0.082,89.08,18,0.733,1,0,0,0.511,0.013,0.181,0.498,0,0.823,0.283,0.712,1.0,High
app_01729,Finance,Linux,App Store,Individual,60.89,62686,2.75,46256,1635,718,11,38,10,0.263,142.67,3,0.849,0,0,5,0.947,0.832,0.106,0.994,0,0.223,0.674,0.857,0.671,High
app_01730,Social,iOS,Third Party,Individual,4.59,919974,1.2,41057,2388,317,12,46,6,0.13,12.42,7,0.999,0,1,0,0.901,0.28,0.077,0.624,0,0.07,0.622,0.591,1.0,High
app_01731,Travel,Linux,Google Play,Small Company,11.32,951155,1.89,39916,1033,365,16,48,1,0.021,16.45,1,0.907,0,0,8,0.179,0.32,0.613,0.5,0,0.334,0.12,0.16,1.0,High
app_01732,Finance,Android,App Store,Individual,19.93,131169,3.38,24301,3276,228,13,25,9,0.36,150.11,1,0.894,0,0,6,0.648,0.105,0.379,0.013,0,0.169,0.556,0.512,0.857,High
app_01733,Productivity,Android,Third Party,Unknown,65.68,112944,2.77,32031,2183,377,22,8,0,0.0,202.95,4,0.933,0,0,5,0.432,0.068,0.734,0.099,0,0.191,0.247,0.918,1.0,High
app_01734,Finance,Linux,Google Play,Individual,6.92,224520,1.92,20712,2401,415,13,27,4,0.148,126.26,1,0.423,0,0,5,0.51,0.238,0.116,0.211,0,0.276,0.997,0.402,0.915,High
app_01735,Games,macOS,Enterprise,Unknown,60.41,340156,2.73,16756,3443,331,12,11,6,0.545,39.99,11,0.812,0,0,4,0.167,0.47,0.998,0.356,0,0.432,0.081,0.774,0.851,High
app_01736,Shopping,Android,App Store,Open Source,46.99,221869,3.45,5586,2201,655,8,27,6,0.222,18.9,10,0.766,0,0,7,0.949,0.156,0.389,0.138,0,0.26,0.087,0.986,1.0,High
app_01737,Education,macOS,Microsoft Store,Individual,6.56,492378,1.47,36454,1535,460,13,48,5,0.104,5.41,11,0.621,0,0,2,0.781,0.371,0.652,0.304,0,0.669,0.681,0.646,0.434,Medium
app_01738,Business,Linux,App Store,Large Corporation,3.34,928495,1.8,29827,3372,340,7,48,10,0.208,2034.21,16,0.729,0,0,4,0.297,0.344,0.551,0.052,0,0.139,0.133,0.198,0.933,High
app_01739,Shopping,Android,Enterprise,Small Company,36.55,731995,3.62,15855,1913,175,8,25,9,0.36,215.21,1,0.95,0,0,4,0.83,0.929,0.73,0.76,0,0.467,0.885,0.786,0.229,Low
app_01740,Education,Android,Google Play,Large Corporation,12.93,861581,1.94,37771,3080,484,11,27,14,0.519,215.59,15,0.622,0,0,4,0.638,0.621,0.838,0.494,1,0.55,0.985,0.66,0.832,High
app_01741,Finance,macOS,App Store,Large Corporation,10.67,565661,1.46,39831,1490,640,17,20,6,0.3,1559.33,16,0.84,0,0,3,0.991,0.191,0.871,0.146,0,0.277,0.96,0.695,0.672,High
app_01742,Entertainment,iOS,Third Party,Small Company,4.26,558896,2.91,36670,1965,96,19,13,12,0.923,35.55,11,0.83,0,0,5,0.377,0.293,0.239,0.659,0,0.954,0.294,0.295,1.0,High
app_01743,Business,Android,App Store,Individual,6.38,303763,3.22,22705,1703,440,15,26,1,0.038,412.03,8,0.371,0,0,1,0.447,0.041,0.478,0.929,0,0.365,0.761,0.154,0.617,High
app_01744,Business,macOS,App Store,Individual,24.71,795885,2.62,14311,798,170,11,39,9,0.231,38.9,16,0.429,0,0,2,0.709,0.998,0.392,0.865,0,0.898,0.092,0.175,0.931,High
app_01745,Travel,Android,Google Play,Individual,28.31,59666,3.39,9758,3048,297,5,34,11,0.324,302.69,1,0.445,0,0,0,0.521,0.555,0.95,0.054,0,0.233,0.374,0.089,1.0,High
app_01746,Finance,Android,Enterprise,Large Corporation,78.7,461918,4.6,9059,466,78,8,5,3,0.6,91.09,9,0.798,1,1,4,0.968,0.905,0.36,0.368,1,0.729,0.704,0.28,1.0,High
app_01747,Health,macOS,App Store,Small Company,66.41,379046,1.38,30935,3634,652,13,29,10,0.345,205.68,17,0.518,1,0,1,0.087,0.2,0.761,0.012,1,0.191,0.901,0.516,1.0,High
app_01748,Finance,Windows,Enterprise,Open Source,8.84,981578,2.62,42742,588,38,10,30,10,0.333,191.48,9,0.774,0,0,0,0.709,0.598,0.104,0.855,0,0.236,0.616,0.218,0.803,High
app_01749,Health,iOS,App Store,Unknown,7.75,206460,1.06,39491,1979,537,9,41,13,0.317,1383.81,17,0.656,0,0,8,0.062,0.712,0.723,0.177,0,0.279,0.261,0.325,1.0,High
app_01750,Social,Linux,App Store,Open Source,81.64,466509,2.3,9135,555,3,11,19,7,0.368,179.09,3,0.486,1,0,5,0.342,0.643,0.661,0.353,0,0.552,0.625,0.86,1.0,High
app_01751,Business,Android,Microsoft Store,Large Corporation,15.87,900372,2.01,44861,2682,722,16,21,0,0.0,121.74,13,0.584,0,0,1,0.364,0.59,0.688,0.832,0,0.57,0.74,0.199,0.483,Medium
app_01752,Health,Android,Enterprise,Small Company,1.72,490949,4.11,35066,1761,333,11,44,14,0.318,3.34,10,0.588,1,0,4,0.729,0.91,0.338,0.011,1,0.49,0.786,0.812,0.992,High
app_01753,Shopping,Android,Enterprise,Individual,2.06,518093,1.88,29710,1486,365,12,9,5,0.556,480.77,9,0.379,1,0,0,0.304,0.279,0.356,0.231,0,0.258,0.506,0.391,1.0,High
app_01754,Business,Windows,Enterprise,Unknown,25.33,310386,2.16,29573,2271,602,8,46,12,0.261,13211.11,7,0.971,1,0,5,0.556,0.277,0.043,0.175,0,0.16,0.482,0.699,1.0,High
app_01755,Shopping,macOS,App Store,Large Corporation,5.88,74692,4.67,4627,309,519,14,22,3,0.136,772.96,16,0.854,0,0,1,0.82,0.37,0.63,0.499,0,0.738,0.627,0.25,0.567,Medium
app_01756,Social,iOS,Google Play,Small Company,6.6,827740,4.76,36162,168,573,8,12,7,0.583,21.14,10,0.71,0,0,6,0.294,0.77,0.18,0.243,0,0.952,0.73,0.134,0.959,High
app_01757,Travel,macOS,App Store,Small Company,57.45,239485,1.1,18615,593,171,10,38,8,0.211,38.37,5,0.547,0,0,7,0.058,0.067,0.551,0.428,0,0.793,0.129,0.974,0.814,High
app_01758,Social,Android,Microsoft Store,Large Corporation,22.1,308094,1.52,47565,3500,241,19,46,6,0.13,2.88,19,0.488,0,1,9,0.007,0.38,0.008,0.238,0,0.323,0.033,0.116,1.0,High
app_01759,Shopping,macOS,Microsoft Store,Large Corporation,32.43,34443,2.15,42339,568,159,11,24,6,0.25,120.57,19,0.355,0,1,4,0.47,0.547,0.408,0.774,1,0.086,0.8,0.129,1.0,High
app_01760,Business,macOS,Google Play,Individual,6.02,570865,4.17,3632,234,247,17,9,2,0.222,137.79,18,0.71,0,0,2,0.058,0.119,0.317,0.832,0,0.504,0.229,0.648,0.067,Low
